Sentiment,Tweet
1,Im off to work in a mo and am excitied about getting things ready for my new flat 
1,@hoccgoomusic  Goo ~ what made you so happy?   just wondering~~~
1,@ceetee Talk about dedicated service 
1,@sammymax Just chomped on your seaweed. And liked it 
1,loves music 
1,woo. its late! haha  goodnight twitterverse! xoxo
1,Morning all. Good to see all your avatars are back  felt a little 'twilightish' there for a bit  haha
1,@ShermanHu the last thing a woman needs is another man who's fast &amp; furious 
1,@mileycyrus counting sheep doesn't work.. Trick is.. Trying to stay awake. 
1,@litrik none of them    I deal with locals I trust 
1,@AdrianaLemus always happy to use them on.. ah.. for you. 
1,@RussellCrowbar On my skates 
1,Waheyy my cold is getting much better  It looks like it's going to be a good day today!!!! 
1,@mlvalentine Merci! (Now I need to go find it before it falls off the stream... !) Say hi to Sophie for me 
1,My 6 canvases ... #30da (30 day artist experience) watch this hash tag all this month  http://twitpic.com/2y5rd
1,"@matthew858 also, you can use http://www.chombo.com.au/images/100meg.test to determine your throughput to our servers "
1,@RealHughJackman Wow...I had lunch at Dooley's @ Silverwater and thought THAT was a nice way to spend a couple of working hours...you win 
1,what a great day  8 readings straight and still going ! love the room at Chakra in Acland St it has the best energy !
1,I LOVE TWITTER!! 2 days till Sam's 16th YAY!! 
1,On the way to work! Looking forward to seeing @hollykins83 later! 
1,"todays diet: 2 packets of chips, 2 apples, lots of maccas, biscuits and sultana cake "
1,Just had a fabulous day at disney land 
1,@mileycyrus hey Mi! how r u doing? ;P Greetings from Poland 
1,"Countdown: 7:16 h until my vacation will start  8 days off, better than nothing. "
1,@TinkerDel I'm getting my son and god kids over to bake a cake....my sister might have a easter hunt for the kids 
1,"@balmain_belle bad news on the rejections, but all you need is 1! "
1,Happy Birthday my dear Love 
1,sitting at home and listen to my fav music 
1,"@Framusic Ciao !!Come stai ?! Im in school during my Italian lesson, just thinking of you  Im in holiday this saturday, I cant wait! Love!"
1,@darrinreeves &quot;tate st ives&quot;...like the roof cafe 
1,"@Jamaipanese but, you may want to be jumping in my suitcase in, oh, around August. Announcement to come soon "
1,@vampiravalo for my birthday which is in June...Either Razorblade Romance or Deep Shadows and Brilliant Highlights would be cool. 
1,@Pussycat253 it will all be worth it in the end 
1,watching a family movie with the kids - precious 
1,Chatting online 
1,"@danielakrocks I hope so , If I hear anything I will post it here "
1,I'm loving it...this time da pre poll drama is at its best n surely will reach its crescendo! 
1,hols are going great  suns out every1 is happy wot more cud i ask for XD
1,And if you want privacy what you are you doing on twitter??? 
1,"@Mattdavelewis  good Morning ,Matt ! have a smileriffic Day !!     "
1,"@theDebbyRyan yknow, you look a little like Selena. "
1,"@amethystfirefly If that doesn't work, we'll upload the pic. We snagged it "
1,@mileycyrus Wow! It is officially napping now. Good Luck..... 
1,@LelahG  u already know
1,"@mileycyrus haha still up? i've tried it about 10 times and it only worked once, at like 100 haha . goodluck! and goodnight!  &lt;3"
1,Looking forward to the meeting with Pastor Kong and JW later! 
1,I saw the sun blazing through my window and just had to get out of bed... lush 
1,Has a craving to go to the Burswood soon  been too long!! 
1,Okay be safe v (ictoria) 
1,@markress Mucvhly welcome. 
1,@wafflesgirls  that is a LOT of cats...reasoning behind such a decision?
1,@lucasdiaz how do you have it already?? gosh i'm thrilled 
1,@ysnjen its not the quantity of your users.. its the quality of your users  .. social media metrics!
1,"@rustyrockets Russell dear, will you go to prom with me? "
1,"Part 3: long before the US became afraid of the words fuck, cock, pussy and so on   RAW is Delirous and DELIRIOUS is raw  5 out of 5"
1,"Cookieex3 @lund91  Hahaaa, Thankyou(: The next episode of Silence is out soon "
1,@sian_the_mouse 
1,Morning everyone 
1,@bloghamptons that was an great story.  I remember last year that someone did that at a starbucks and it kept going down the line 
1,"@leebrownhill unfortunately its hard not to be sometimes, hope todays better for you "
1,@7EpicBloggers  WOOOT It's my turn to blogg! 
1,Is going to a theme park 
1,yes! Bulls on Parade/Sleep Now in the Fire! perfect combo! 
1,@renesebastian jay for outlook! 
1,@scrufus @rochvergara Thanks! I'll look into them 
1,itttsss redsox seasonnnnnn 
1,BRITNEY is DEFINITELY a 'put on a show' kinda girl!!  B L A S T!!
1,@wenlock Thank you! Will try to take you up on that offer soon 
1,@Johnnyrecorder Just lovely 
1,@glen_george i've been drinking so much thums up in the same hope.. there is a apache rtr160 every hour 
1,Not even 9am and I'm already advanced with my today's plans. It's gonna be a productive day  I'll watch 24 during lunch...
1,@LdyDisney I want that in writing - like maybe a personalized signature in your new book... 
1,I can't go to sleep! let's conversate 
1,@Tyrese4ReaL GOOD NIGHT MR GIBSON. 
1,@doubleickey u know those minichocolates in the shape of liquor bottles? with liqour inside em 
1,http://twitpic.com/2y5s2 - PIC of me n my boo! MINE MINE allllll mine  My tiny little boo is thee best.
1,@imranhussain craving = irrational lust for something that isn't explained by actual need 
1,@duanestorey I heard is your birthday today? Congratulations &amp; Happy Birthday! Hope you have a great great day. 
1,Seems that I'm having one of my &quot;kewl-mooded&quot; dayz somehow  Probably. Or I should drink less coffee?.. O_o argh. Need to buy coffee.
1,@Kimalone thanks! 
1,Ugh shaney not shandy silly predicitve text. Foe the record I don't like shandys but I like shaney 
1,reading writing and CP'ing 
1,@mswilliamsmusic  Hope ur having a great night hun n that ur feeling better.
1,@Babybandit my sister is like really good so i don't need to shout at her or something  makes my job easier. its fun working with kids 
1,"im soo tired. But i have my hat now, graduation hat mom started crying when i had it on  Love u mom, and my Tiger"
1,"@tesslee thanks, i prefer to keep my memories as it is... "
1,@minalagarwal I was referring to ur previous tweet about u (rather you'll) doing it. Way to go putting it all out there on Twittersphere 
1,I have the urge to get the old microscope up and running. 
1,@duccky well there you go!  and no prob!
1,"was eating ham=o, i am pretty bored sooooo you should talk to me "
1,CHINA - your input / quotes for next month's article in a Beijing mag. it's titled &quot;The Self Diagnosed China Expert&quot; ...ooh. disruptive. 
1,"today I've got b-day  yay I wish, that some celebrities wish me happy b-day xP haa xD it'll never happen ..."
1,"on Twitter, Facebook, Bebo, iTunes, and checking emails  i feel clever"
1,@candyoh13 that was me 2 days ago 
1,@sengming woh congrats. do blog abt it - we're planning on a kinabalu trip too - mebbe in 2010 
1,@stpolky still in retro mode I see  showing your age ;)
1,@WULFFBOY aww..stop it....  u know i love ya
1,going too guitarr lessons 
1,@irfanhaneefcl 4 what ?? 
1,@JonathanRKnight Aaah ur tweets always bring a smile to my face! Glad to hear ur enjoyin this ride as much as we are. Thank you 
1,"I think I may often be a forgetful, irresponsible, pain in the ass. You'll be relieved to know that I'm working on it. "
1,coronation street 
1,"@prisofreedom you bet I will.  but I mean, not JUST for you. HEHEHEE,"
1,http://twitpic.com/2y5ut - @nicholasbraun there you go 
1,@joomlaworks Im in 
1,@skoop 'cause it's exactly those kinds of movements in the wrists that cause it :/ but maybe I'm wrong. You'll see 
1,I'm on the computer veing cold because i'm so bored plus i'm texting people 
1,"Friboourg Liipers: Stay at home, there's no more space in zurich "
1,got some new jeans 
1,@rustyrockets did you know that you were in a dutch newspaper the other day? 
1,is drooling over Paul Walker. Cant wait for FAST &amp; Furious 
1,"Morning Tweeps, Hi-Score podcast episode 2 recording today. Dr Zack is hopefully picking up our mixer today to ensure better sound!! "
1,"@NickiCawood lol, we think too much "
1,yay dancing with the stars in 40min!  haha wata nerrrd
1,"@emandeleon sta mesa, hmmm not really sure but hey its in manila , i can get by.. "
1,reading David Wells 'The Courage to be Protestant' - marketeers &amp; emergents run for your life!  http://bit.ly/QBgN
1,@Whatleydude you're a star  cheers!
1,"@blackshtef Willy and Wonka maybe, so you could say WeenKee Willy Wonka, could be fun in certain situations "
1,not paying attention at uni!!!!!!!!!!!!!  i love annie willatt passionatley with a portia salad on the side
1,"@Jennifalconer cool, apart from @stephenfry on @wossy show, I have not seen anything twitter related on tv - I am sure it will be great "
1,"@vulcanella Awesome. I &lt;3 CCC  It's very easy,so I'll bet you go fine with it"
1,@RespectTheWest ha! i have a cam in my laptop but doubt my clients would go for it 
1,"@TechWraith @Mettadore Yup. As I've said before: &quot;If it has an API, we'll dashboard it.&quot; "
1,@badmonkeh That's always a given when it comes to anything touched by the Government (Myki is a perfect example) - but I'm just a cynic 
1,@bogues26 Bye! Have a Good Night! 
1,"@alefragisp, @kapsali, just saw your tweets, glad you liked the post "
1,"@greenshines si, por favor!! "
1,@SarahSaner Good luck with that 
1,My wife looks beautiful when she sleeps 
1,FINALLY!!! WE GOT LEFT 4 DEAD TO WORK MULTI MINUS STEAM!!!!!!!!!!!!!!!!!!! we need a 4th! who's down? 
1,@UtopiaArmoury Bedtime at 4am!! LOL  Get some rest!!  It's great to have you on board!  
1,"@weisslu Friends do, but then other times being home-alone with a bottle of wine or bubbly, good movie and the bathtub does well too "
1,All clear! All important data restored! Now I have to setup my working Mac again� Thanks to Buddha for incremental backups 
1,"@Adoracion i know!!! i'm excited to watch it too!!!! i have to DVR it for the boyfriend also, how silly is that?! "
1,@crispyteriyaki LOL! best mind you words! 'specially around these parts!  ????????
1,Testing to see if twitter works thro facebook 
1,@Gailporter Is that for #TheGadgetShow? 
1,@renesebastian why don't you switch to #gmail? I've used it for a while now and I love it 
1,@perrins it's like a classroom on here this morning 
1,"Sweet dreams to you, Jared. "
1,@anuheajams great news! can't wait to see you live in SD  
1,"@andreasauwaerte @cristinacost @wollepb I'll do my best, sharing pic as well,  but it will be on saturday, before that, working  THANKS!!"
1,@brandozines ahhhh yes! great wedding  did you guys have a good night?
1,Nespresso in my office - present from my boss - damn this roXX... zeker nu! 
1,talking to him is amazing;  i love my navyboyy;;&lt;33
1,"@BrandzHD Yes !! My brain is not thinking straight lol, Thank you, Brandz "
1,Pro-wrestling style tokusatsu! ?????? ??????? http://www.youtube.com/watch?v=0nkPrb9xXls I'm trying to find the one with Tiger Mask  
1,@tractorqueen I read it! That's why I thot it was him.  Btw did you read my meatballs comment????
1,@Gailporter have a great day! 
1,now awake 
1,"Not quite sure who this sleeping kid is, but pretty sure I want to keep him. "
1,@gilmoregirlc i hope so too!!! and i'll vote for you! 
1,Thank You All for the Warm Wishes.!!! 
1,Is working 
1,@mulatta @laerwen GB game planned before movie. Original GBs in 3rd movie as &quot;mentors&quot; - think aintitcool.com has info on main page 
